comment,like
你们猜谁最后输了[思考],449
羊村放完，想看眼色游戏10[大哭][大哭]能不能帮我顶一顶？,372
"这一期的总结就是
高斯靠粉丝走了
小潮靠小精灵走了
小精灵靠自己留下了
小潮又靠小精灵回来了[脱单doge]",356
好家伙 明天考研 这让我很为难[doge],294
天！这流量好恐怖，同时两万多人一起观看，刚上19分钟投币就1.6万[藏狐],284
key不会每集都要走一次吧,271
其他人的羊村，小精灵的极限挑战[doge],229
怎么事，我写的是小潮绕羊村跑三圈[灵魂出窍],190
预言家但只预言对了一半[微笑][微笑][微笑],154
不对啊 说是让高斯离开羊村 没让他回去啊   应该让他手机扣着  去村口呆着去[脱单doge],132
小精灵老师直接开创两个历史[脱单doge],132
04:11 史上最单纯嘉宾小精灵,130
精灵哥来这节目效果我认为最满的一集[脱单doge],108
考研一定上岸兄弟们[打call],105
现在是7点31分，只要我把他看完，我考研就迟到了[doge],92
审核辛苦了！虽然你偷偷背着兄弟们提早看了三遍羊村，但是你辛苦了——（）,89
"本场最佳马浩宁
战归回家遭偷袭
放下手机下一集
败给高斯输白衣[脱单doge]",82
不是哥们，你真拍电影啊[兔年],80
我天今天生日一打开就看到这个  好爽好爽😭🤲🏻,77
哇哇哇！！！做小饼干！！有潮逼流子的视频陪伴！！！真好啊！！！！呜呜呜,75
我觉得高斯其实不能走。规则是，满七颗星才能离开羊村，但高斯并没有七颗星，所以他无法完成任务――现在立刻马上离开羊村，应该扣一颗星，变成np斯的[doge],74
这期真的是羊村系列最炸裂的一期，笑飞了哈哈,67
其实小砍是对的，他有两次机会已经赢得了游戏，但他依旧选择留了下来，留下来才有节目效果，他才是真正的King,65
刚出车祸，过来压压惊。安全开车啊朋友们！！,63
我去这些游戏好玩 建议多玩[doge][打call][doge],63
斯子牛牛！！但是下一集看不到斯子我真的会伤心的[委屈]呜呜呜呜斯子～我这么大个斯子～,62
哈哈哈，恭喜马哥，愿望成真！[打call][打call][打call],59
这集寻龙尺的镜头都比高斯多,58
"一个不可以走的走了
一个可以走的没走
一个刚来的永远留下了
一个刚走的即将回来
[doge]",54
看似嘉宾单纯，实际他打破了一个羊村规则，一个羊村Bug,53
小视频，等姐姐考完研，就狠狠地看了你[脱单doge],50
马哥，现在立马把高子叫回来（兄弟们顶！）,48
这期巨巨巨好玩啊啊啊啊啊啊小老师太有节目效果力！！！,48
马哥回去给高斯派个工作刚好回来真的太合适了。[再见][再见],47
应该拍一个小嗷跑步的时候碰到高斯坐车离开在车上挥手👋🏻的镜头[滑稽][滑稽]然后小傲一脸懵逼,47
哎哟这不我们家峥宇吗老师,41
感觉马哥是真的害怕被说成剧本[微笑][微笑],39
这时间一次比一次长了，等第4季的时候，是不是可以出综艺了,36
"小老师，到底有多倒霉？
逢赌必输，连石头剪刀布都赢不了[笑哭]
面对实诚人还能赔，只用了一天，就把五颗星赔光了。而且貌似好像还把身份证落下了[笑哭][笑哭]",34
"羊村定律
1：永远嘉宾先走（✓）
2：永远黑衣服占优
3：永远高斯留下
4：永远三连（✓）
不知今年会不会有所改变[脱单doge]",32
预言家[脱单doge],32
盲猜高子第四期作为嘉宾回来[tv_思考],31
有没有可能，下下期嘉宾是高斯[doge][doge][doge],29
这一期也太有趣了吧  小老师节目效果满分哈哈哈哈哈哈,27
一点进来立马暂停，明天下午考完研再看[委屈]祝我成功,26
高斯，现在立刻马上回到羊村当管家,26
下期马哥要是回来了 等于用两颗星回家睡了一晚,26
其实严格来说，高斯那个立刻离开羊村，不是立刻获胜，所以环节结束应该再接回来的[脱单doge],25
为羊村四提前写一条，让四个人接力念出我的名字[doge],25
这一期全面证明了他们没有剧本，如果有剧本嘉宾不会变成npc，小潮不会这么早离开,25
这一期效果爆炸 猜动作的游戏太有意思了！！！,24
马哥当嘉宾岂不是以老板的身份当的[妙啊],24
作为一个潮t的几年老粉，我也许个愿能和雀巢他们联动[脱单doge]，主要你俩团队都长在我的笑点上，我觉得一加一绝对大于二好吧！各位顶上去让马哥看到[兔年],23
让高斯立刻马上回来[脱单doge],23
高斯走了，还是比较可惜的，因为没有镜头了[笑哭],23
让高斯回来。,21
感谢小潮team在我晚饭时送上的惊喜[doge]国内的各位晚安哦（低语）,19
我发布了一篇笔记，快来看看吧~,19
这期比前两期好笑多了，剪辑也感觉挺不错的,18
十二万人一起看，蛙趣，春晚都做不到这么多人一起看吧[嗑瓜子],18
谁懂啊，一大早起来上完厕所，随手一刷，竟然有了新视频，而且六点钟竟然有九千人在看,18
救命，小精灵太有效果了，给我笑出眼泪了,18
求求你了  再让我看一集吧   我什么都愿意干,17
高斯，立刻返回羊村[doge][doge][doge],17
把高斯喊回来，并且还是一颗星[脱单doge],17
这期效果真的超级无敌巨爆笑，谁懂啊，我室友都睡了，我在床上憋笑憋的好痛苦,16
虽然我是第一次知道小子哥，但是小子哥真的很有节目效果,16
小傲随机挑一个人抱着他跳芭蕾舞,16
说实话，刚开始嘉宾来的时候就感觉这一期不会很好看，没再看下去，但还是忍不住又点开了，等我一个小时候再来评价。,16
多么令人心安的时长[脱单doge],16
你们进的是羊村，小老师进的是狼村,15
你说小精灵淘汰了，选择自己做嘉宾，原地5星复活[doge],15
40万了，快更新，想在圣诞夜边吃炸鸡边看羊村,15
把马哥弄回来 嘉宾叫欣小萌过来[脱单doge],15
按理说抽奖箱里肯定有让上一个离开的人回来的留言！！就是能不能抽到了！[吃瓜][吃瓜][吃瓜],15
vocal这时长乐拥了,15
12万人同时看，我潮！！！！！！[保卫萝卜_问号][保卫萝卜_哇],14
节目效果最满的一集[脱单doge]这期节奏内容都挺好的，根本不知道自己看了一个小时[歪嘴]好看爱看会剪多剪[脱单doge][脱单doge],14
"好消息:高斯走了
坏消息:粉丝送走的",14
既然把小潮叫回来回来了，那为什么不能叫高斯回来呢[吃瓜][嗑瓜子],14
这集质量本季最佳（目前）！小精灵好有梗笑死，这种嘉宾多来点,14
第二天小潮拖着还没睡醒的高斯坐在沙发上抽到了让高斯回来的留言[doge],14
灵子哥→小精灵老师→小老师→小子哥[妙啊],13
看别人的视频十分钟都嫌长，看马哥的视频一个小时嫌短这是真事儿[脱单doge][脱单doge],13
一刻也没有为马浩宁的离去而感到悲伤，立刻赶到战场的是——小潮院长！,13
应该第二个请中国boy，中国boy请王嘉尔，王嘉尔请周杰伦,13
下一集 让走掉的人回来       帮我顶上去,13
现在凌晨4点46 1.1万人观看好好好都这么熬是吧,13
马哥你们一起演个网络春晚吧[委屈]绝对好看,13
有点好奇，寻龙尺老婆呢？ 不能被撇了当柴火烧了吧，小傲因爱生恨，为了夺回寻龙尺的爱，残忍杀害了它的老婆[脱单doge]（不是,13
不是哥你拍电影啊,13
盲猜下一集抽粉丝留言：让高斯回到羊村[脱单doge],12
小傲3秒内并说出小潮院长的的5个缺点[妙啊],12
孙傲现在立马把离开羊村的人叫回来[滑稽][滑稽][滑稽],12
意义上来讲小砍才是king，走两回了[脱单doge][脱单doge][妙啊],12
我看这期结束谁还敢说羊村有脚本[脱单doge],12
早知道这一季这么好看留着春晚看了[doge],12
白衣战队绝地翻盘，打破了白衣服必输的法则。,12
看别人的视频十分钟都嫌长，看马哥的视频一个小时嫌短这是真事儿,11
我怎么觉得在下一集小潮院长会被很无奈的请回羊村当嘉宾，我都想到小潮院长被请回羊村后的表情了。,11
希望以后自己也会有一群朋友傻傻的一起玩儿～,11
这期真的过于搞笑了哈哈哈哈哈哈哈哈过年要再看一遍哈哈哈哈哈哈哈哈,11
但就算小潮院长回来了，他还是5颗星啊，赢两颗就赢了,11
"把我的名字念出来,小潮立马回去[tv_doge]",11
高斯现在立刻，马上回来 ！！！（顶我上去）[保佑][保佑][保佑],11
让小潮院长当嘉宾淘汰，把高斯拉回来，皆大欢喜,11
小老师我真的笑死了哈哈哈哈哈哈哈哈哈哈太单纯太天使了,10
小精灵老师好真实，好自然啊，好有梗啊！！！,10
太有节目效果了哈哈哈哈哈哈哈哈哈哈,10
留言任务，现在，立刻，马上让小潮院长回到羊村[妙啊],10
小精灵都来了，法老过来应该不过分吧[歪嘴][妙啊],10
高斯，现在立刻马上回来并且获得2颗星,10
这种名字加xxx的指向性太强了 感觉都是为了整效果而存在的脚本啊 这个高斯回家不管是谁抽到走的都是高斯 这一轮他是必走的啊[笑哭] 完全没有上一季随机快递好啊,10
我靠我怎么才看见这期，考试给我考傻了,10
这期比前两期好看多了^ω^,10
两个白衣服，一个跑了，一个跑了[脱单doge][脱单doge][脱单doge],10
这集真的，无敌！是我看过最最最最最有意思的节目了,10
小潮院长 以嘉宾方式回到羊村并且赠送两颗星复活小精灵[tv_doge],10
让小傲顶替羊头人的位置[脱单doge],10
哇，良心一小时整整看了一个小时，从零点多看到现在[笑哭],10
孙傲现在立马把离开羊村的人叫回来[滑稽][滑稽][滑稽],9
我想在下一期视频里看小潮跳钢管舞[妙啊],9
确实创造历史了，一天输五颗[doge],9
啊啊啊啊啊这一期好好笑哈哈哈哈哈哈哈哈哈哈爱你们,9
高斯现在立刻回到羊村否则扣工资[脱单doge],9
凌晨三点半了，还1.2万人正在观看[doge]看来大家都是夜晚活动的类型[妙啊],9
高斯的粉丝是真的宠他啊，看看其他人的待遇，再看看高子的。这也是实力的一部分嘛！,9
真的这期是可以多次刷的程度，节目效果爆炸，小老师又解锁了好多昵称[tv_doge],9
这期比前几期有意思多了，感觉小精灵来了大家放的更开了,9
这个把小潮再叫回来太有意思了[坎公骑冠剑_YYDS],9
不是兄弟，你今天好长啊[热词系列_知识增加],8
在外面看以为时长是28s 进来一看1:00:28[热词系列_知识增加],8
高斯马上回羊村获得一颗星，并且和星最多的人打赌[微笑],8
有羊相伴，开始逐渐清醒，怎么办，不想睡觉，这一小时明天看还是明天看，不知道怎么选；这节目简直就是我闲暇时光的快乐源泉啊！一个小时，用心了，希望有第四期，不管了，开看[打call][惊喜][傲娇],8
"小精灵  LV.114515
心态           🙃
幸运值      －19802",8
哎？只有我在意寻龙尺的对象儿吗[doge][doge][笑哭][笑哭],8
小精灵还是挺放得开的，目前这期节目效果算是第三季里最好的，加油吧,8
这期视频可以很清楚看出小潮他们绝对不是剧本，可能又有额嗯说最后让小潮回来是剧本，但是时小老师叫回来的，而小精灵是整一期都在怀疑剧本的人,8
让高斯回来！！,8
这期嘉宾的节目效果好好呀，又有梗又性格好，特别适合这类视频,8
笑死我了，刚走就让回来当嘉宾[喜极而泣],8
小潮院长，让高斯立刻回到羊村，并扣除一颗星[吃瓜],8
如果让高斯变成嘉宾回来将是绝杀[doge],8
现在立刻马上让高斯回羊村[滑稽],8
啊？那是不是可以请高斯来当嘉宾[脱单doge],8
高斯走了，小傲也有星了，是不是代表羊村的诅咒被打破了,8
非常激动啊！看完这期我真的很为大家高兴！因为羊村第二季就非常好看，我很担心第三季会不会被这个所限制住，事实上team真的越做越好了！！这一集非常棒！没想到小精灵的节目效果还蛮足的，真真路转粉了。希望team之后继续努力，步步高升！[打call],7
我有个疑问 羊头人放粉丝留言不筛选的吗 如果筛选了不管让谁抽到让高斯离开这个签结果不都是一样吗 所以是羊头人决定的让高斯离开羊村？,7
所有人出村看望高斯，小傲给高斯做一道菜，所有人看高斯吃完才能回来,7
天呐最后一段花絮看得我全程微笑。。。。小老师情绪也好稳定啊哈哈哈 能get到小砍那种可爱的想疯玩疯闹的少年幼稚感！！！好喜欢这种大家一起疯玩疯闹无忧无虑的感觉啊[大哭][大哭][大哭][大哭][大哭],7
哈哈哈哈哈，呜呜呜，强忍着兴奋拖到今天才看值得！！！哈哈哈哈哈，太好玩了[大笑][大笑][大笑]，期待下一期[保卫萝卜_哇][保卫萝卜_哇][保卫萝卜_哇],7
我的天呐，这个时长，不行，我得去点个外卖。,7
让高斯立刻马上回来[脱单doge],7
我赌小潮下集会说，怎么和嘉宾说话的！（小潮怒音[doge],7
祝明天考研的兄弟们顺利上岸！[不稳定发电机_打call]冬至快乐,7
下一集至高无上的老板能不能携带卑微的副总回归[doge],7
wc！高子真的完成了！,7
我真没想到能这么有节目效果[笑哭],7
你说下集马哥回来不得贴12个星回来[doge],7
那下次抽粉丝留言抽到小潮院长或者嘉宾就都是小潮院长做吗哈哈哈哈,7
高斯，马上回羊村参与游戏并且获得两颗星。如果是白衣服就扣除一颗星[脱单doge],7
[打call][打call]第一集已经解说完成啦。,7
让高斯回来,7
好好笑啊，一下子一小时就没啦，很久没静下来大笑特笑看完，全程没倍速啊,7
这集的剪辑很舒服，游戏也有新的了，感觉羊村真的有越来越好看[tv_馋],7
高斯立刻回到羊村，但必须是小潮与小傲一起将他接送过去[脱单doge],7
友情提示，小潮院长在直播,7
小潮院长的左边如果是小傲就立刻马上和羊头人交换晚饭（可以选择不花星买饭），如果不是就立刻扣一颗星[脱单doge],6
羊村第三季太好看辣！！！为什么只能投两个币[七濑胡桃_泪目],6
呜呜呜呜呜小潮你真的最最最最最最最最最最好了，直播间我说我爱看长视频，你果然剪的超长，你不知道我有多感激你！！！！！！！太爱你啦小狗院长！高斯海皇小傲等等等等整个team我都最爱！！！！！！！！！！！！！！！,6
嘉宾，给每人一颗星,6
这个不合理，这样早晚会抽到，高斯是绝对赢的在这一季[呆],6
半夜4点快5点 还有1.1万人看啊？[惊讶][惊讶][惊讶],6
先不看，攒起来，等春晚看[脱单doge],6
如果小潮下一期来了，然后两颗星赚到了走了，然后能不能再给他拉回来？[doge],6
"12.14,凌晨四点，6000人，你们好[笑哭]",6
如果明天还是让小狗院长继续回来的话，那万一他明天又走了，后天再让他回来[doge][doge][doge]就形成了第一台《不走机》[doge][doge][doge],6
不得不说，近期来视频质量最高的一期，而且还长，太棒了,6
三天了竟然还没有五百万播放量 这期好看的要死[热词系列_泪目],6
羊村第三季和一二季相比户外互动场景游戏增加了，不再局限于桌游了，真的在努力创新拍好视频[tv_点赞],6
小精灵的节目效果确实是最好的，他放的很开啊。,6
这一期节目效果爆炸好吧，播放量应该能超过前两期,6
抽留言抽到“把回家的再请回来[tv_doge]”,6
小潮team辛苦了[给心心][给心心][给心心][给心心][给心心],6
小傲立刻马上去做七菜一汤，小傲吃完其他人才能吃,6
每次看完羊村，都有一种跟一大堆朋友一起玩，玩的时候很开心，玩完散场的时候孤独难受的感觉[热词系列_泪目],6
感觉马哥明天抽到一个立刻走，然后把小斯弄回来就牛逼了,6
每次看小潮院长，都好开心，能把我积攒的所有坏情绪都带走，我爱小潮team！！！,6
5800哥刚走，5800哥又回来了,6
那既然高斯能出去，那就再让他回来吧，顺便让嘉宾也回来[doge][doge][doge],6
如果小潮在羊村，那么，小潮院长现在立刻马上离开羊村，如果不在，那么把除小潮外走的人立刻回来把他们叫回来继续玩，且必须在6小时来到羊村。,6
"我嘞个豆小老师牛逼[脱单doge][脱单doge][脱单doge][脱单doge][脱单doge]
庆祝买点糖吃吃",6
这一期的节奏和时长非常好！特别喜欢！！！,6
最后一段是今年看小潮视频最开心的一次,6
小精灵都以身试剧本了，怎么还有人觉得是剧本啊[辣眼睛],5
小精灵，把小潮给搞回来了，小潮现在是嘉宾，那他会不会把高斯也给搞过来啊？,5
下期抽球，高子会被抽回来不[doge],5
小精灵可爱又有节目效果[请吃红小豆吧！_么么],5
就算是剧本马哥也不能走，不在这个账号发流量有影响,5
这集好多创造先例hhh，嘉宾不是先走而是变成npc了，高西被粉丝愿望解放了，马哥走了又被嘉宾摇回来了,5
等我明天考完研回来就看[委屈][委屈][委屈],5
哈哈哈哈,5
"这期节目效果我愿意称之为三季节目效果最爆炸的一期，贡献了一下名场面：
1.高斯直接送走
2.嘉宾赌注能赢偏输
3.嘉宾五颗星一天被秒
4.小潮小傲究极默契
5.小潮限时返场[脱单doge][脱单doge]",5
我去 这个时长 马哥你牛牛牛!!![打call][打call],5
这集质量好高，笑点太密集了，小经理节目效果爆炸了,5
20万的运费啊小潮院长辛苦了呀 [惊讶],5
不得不说还没有某幻君在的时候好看，小精灵有点...(真实评价，不喜勿喷),5
嘉宾，立刻马上把别人的一颗星送给另一个人！[滑稽],5
小精灵实在是太可爱了  这期节目效果也巨好  非常好嘉宾,5
这期很搞笑[初音未来_大笑]不过如果不是我知道他们的友谊，最后king做的事让我挺反感的，怪欺负人的[FGO_怒],5
小傲，现在去跑2圈。不然扣3颗星[doge],5
我们都上岸！大家加油！,5
给小马哥又请回来真的太好笑了[大笑],5
高子好不容易刚刚有点起色，突然被送走了,5
最好笑的一集哈哈哈哈哈哈节目效果炸裂,5
这期明显比上两期好看哈哈,5
羊是白的，所以白衣才是胜利！[脱单doge],5
晚上好大家 team都辛苦啦 大家冬至圣诞快乐 考研啥的都顺利,5
那下一期马哥如果走了是不是可以叫高斯回来[doge],5
这期也好好笑 就是小老师一直质疑有没有剧本有点影响观感,5
太天才了，如果小潮真走了其他人hold不住场子的。这集笑的很开心！！[tv_微笑],5
我宣布，这是羊村有史以来最好笑的一集哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,5
这时长！爱了😍,5
最后海皇听到羊头肉挂小潮电话最后一句话的吞音，直接哄堂大笑哈哈哈哈，小马哥走了，嘉宾小潮院长强势来袭[doge],5
时长好评！！！[大笑]预测小傲动作那里真的好神哈哈哈,5
"许个愿，小潮给水果哥打电话，要他
下期来当嘉宾",5
他这个不是应该是环节结束要回来吗[妙啊],5
我还在想彩蛋里会不会有小潮拿着手机回去跟高斯吐槽说他又被当嘉宾给请回去这件事[辣眼睛],5
高斯，立刻马上回到羊村，并且获得两颗星,5
想必在座的各位都是《回村的诱惑》那批人吧[给心心][给心心],5
我操啊啊啊一个小时后我就去上课了 看不完根本看不完[微笑][微笑],5
粉丝留言:小潮和高斯任意回来一个[doge],5
海皇，现在立刻马上为逝去的高斯跳一段社会摇[脱单doge],5
笑的我脸都疼了哈哈哈哈哈哈哈哈哈哈,5
[热词系列_吹爆][热词系列_吹爆][热词系列_吹爆][热词系列_吹爆][热词系列_吹爆][热词系列_吹爆][热词系列_吹爆][热词系列_吹爆],4
救命这期节目效果太足了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,4
要是小狗把高斯也带回来，那将是绝杀[doge],4
高斯，读到我立马回来,4
大家都不睡吗~1.6万人[tv_目瞪口呆],4
这下小狗自己回收flag了（第一集有请嘉宾的时候小狗说的“就是我！！”）[嗑瓜子],4
现在立刻，让嘉宾和小精灵离开羊村[脱单doge],4
小潮院长！现在立刻马上获得两颗星！[脱单doge],4
时长越来越长了，羊村第3季最后一期该不会跑出2：11：45[doge],4
哈哈哈哈太搞笑了这期太炸裂了有史以来看过的最好看的一期，尤其是猜动作和选嘉宾，不愧是羊村！,4
羊村 请绵羊料理 也比较合适[doge]料理一下羊,4
哈哈哈哈哈这期给我笑死了，嘉宾好有意思，还有小峥峥那里小潮和嘉宾都好可爱哈哈哈哈哈哈哈,4
高子不是说要为白衣服争气吗？速速起床[doge],4
小潮在手上画一个手表，在外面找路人问他现在几点,4
太好了今天午饭可以幸福的吃掉了[FGO_开心],4
等会最后按照这个逻辑马哥回来是嘉宾，然后嘉宾找人，马哥找高子，高子找team里面的人那岂不是可以一直玩下去。,4
这个视频时长辛苦马哥了！！！！,4
读到的人，立刻留下来当NPC[脱单doge],4
我有一个想法[doge]让离开的嘉宾且参加过本期的都回来[doge]最后一个回来的人当NPC，其余人加两颗星[doge],4
双厨看的很爽！！小老师可以都留下来了好耶,4
其实我觉得当时马哥可以以工资为威胁让羊头人换个嘉宾[doge],4
越来越长了[脱单doge],4
感觉彩蛋小傲是真的生气了还是节目效果[思考],4
这期挺不错的，游戏有创意，剪辑节奏也好，至少是这三集里最好看的一集,4
高斯，现在立刻马上回到羊村并且只有一颗星！,4
昨天刚从上海回来，打开视频，发现我住的民宿竟然就是拍摄场地，我说怎么越看越熟悉[辣眼睛],4
马哥能不能在除夕那天出一个这种时长的视频啊，可以当春晚看了，好笑又好看很适合春节啊![微笑],4
"戒毒宣传片233333
海皇情商很高了，已经很照顾嘉宾了，但奈何小老师不争气233333[笑哭]",4
不是，这一个小时怎么唰一下就看完了，建议下次放24小时[脱单doge],4
笑的我想死 考研休息区,4
所有离开羊村的立刻回来[歪嘴][歪嘴][歪嘴],4
临时加一个，高斯永远不能离开羊村,4
谁谁谁直接离开羊村的这种纸条能不能不要放到游戏当中去啊，有点反感这个,4
怎么还有人在评论里留言…羊村三四个星期前就全拍完了啊，马哥在剪[哦呼],4
高斯立刻回到羊村获得10颗星且接下来的游戏高斯化身羊村boss与玩家分为两个阵营对抗游戏，所有人在游戏中获得的星数可以通过附加挑战削弱高斯的星数，到最终游戏环节，如果高斯仍有星数且获胜则获得谋权篡位拍摄机会[墨镜],4
逗死我了这集哈哈哈哈哈哈哈一个小时真的很有安全感,4
马哥，作为你3年老粉，我诚挚的希望您拍一个致命公司的视频，我认为节目效果一定很炸裂,4
"羊村3它来啦！！整大活太不容易了，
会加快更新，希望观众老爷喜欢本系列！
游戏均为节目效果，请勿当真！感谢大家！
祝大家天天开心！！！
收起",4
马哥，看在你嘉宾的份上你直接逃离羊村！[原神_欸嘿],4
三连奉上，明天再看,4
感觉这个粉丝留言扭蛋还可以再优化下，把名字跟要求分开来这样大家就都有可能抽到特好或者特坏的要求，要不然像高斯这种就感觉有黑幕一样[清凉一夏_开心],4
但是其实我感觉高斯不应该是直接走吧，因为规则不是如果没完成或没办法完成留言，写的那个人扣一颗星吗？以高斯自己的能力应该是没办法离开马上离开羊村吧[思考],4
永远支持小潮team，希望team的大家都越来越好，我也坚信team会给我们带来越来越好的作品！！！[打call][打call],4
妈呀这个彩蛋笑死我了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,4
舍不得看，留着当春晚[脱单doge],4
这一期确实太爆炸了，节目效果拉满了。,4
天道好轮回啊，马哥要是不和小精灵对赌也不能有再次被从英灵殿召唤回来[笑哭][笑哭][笑哭][笑哭],4
想看小精灵和小傲比押韵[兔年],3
还以为小老师一天就走了  原来是一天就留下来了哈哈哈哈哈哈哈哈哈哈,3
哥你真的很会剪啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！！[大哭][大哭][大哭],3
从之前的微博图来看，那就是小砍和小傲留下来了？,3
看了黑衣服＞白衣服＞其他色衣服[妙啊],3
小潮院长下次把高斯叫回来,3
怎么这杨村三期期巅峰啊！！上一期我寻思是最好看的一期这期更牛逼啊 全程合不拢嘴,3
个人建议， 把香菜那句话剪掉,3
小精灵真的是最顶级的嘉宾，太有效果了,3
小傲直接走，另外再选一个人扣掉两颗星,3
看了下时长……啊？？[Muse Dash_大受震撼],3
这集比之前的好 嘉宾挺放得开的,3
高斯现在立马回到羊村并且获得四颗星,3
如果下期嘉宾真是小潮别忘了给他五颗星(嘉宾自带五颗星)😁,3
我觉得这一期嘉宾说话没个谱，一直剧本剧本的，就是说节目效果，也不至于一整个视频都说吧，尤其是第一个环节，明显马哥都有点小生气了，抽了一颗星就说脚本，害得马哥只好出去抽，但是还是挺迎合的,3
下期嘉宾：高斯Goh,3
事实上，高斯走没走好像都不影响观感，这个系列高斯确实没啥存在感的说,3
下一集小狗走了把高斯寄欧爱吃捞回来[调皮],3
羊村有史以来第一次，嘉宾淘汰的，还有有史以来第一个成功离开羊村，回到家被子还没捂热乎呢又给叫回去的唯有小潮院长一人了[笑哭][笑哭][笑哭],3
笑死我了最后的彩蛋哈哈哈哈哈哈哈哈哈哈 小砍精神状态遥遥领先哈哈哈哈哈哈哈哈,3
